LineId,Label,Timestamp,Date,User,Time,Location,Component,PID,Content,EventId,EventTemplate
1260,-,1131567043,2/21/2009,tbird-admin1,12:10:43,local@tbird-admin1,CPU,,"Trace cache: 12K uops, L1 D cache: 16K",E129,"Trace cache: <*> uops, L1 D cache: <*>"
1261,-,1131567043,2/22/2009,tbird-admin1,12:10:43,local@tbird-admin1,CPU,,"Trace cache: 12K uops, L1 D cache: 16K",E129,"Trace cache: <*> uops, L1 D cache: <*>"
1262,-,1131567043,2/23/2009,tbird-admin1,12:10:43,local@tbird-admin1,CPU,,"Trace cache: 12K uops, L1 D cache: 16K",E129,"Trace cache: <*> uops, L1 D cache: <*>"
1263,-,1131567043,2/24/2009,tbird-admin1,12:10:43,local@tbird-admin1,CPU,,"Trace cache: 12K uops, L1 D cache: 16K",E129,"Trace cache: <*> uops, L1 D cache: <*>"
1264,-,1131567043,2/25/2009,tbird-admin1,12:10:43,local@tbird-admin1,Console,,colour VGA+ 80x25,E27,colour VGA+ <*>
1265,-,1131567043,2/26/2009,tbird-admin1,12:10:43,local@tbird-admin1,EXT3-fs,,mounted filesystem with ordered data mode.,E71,mounted filesystem with ordered data mode.
1266,-,1131567043,2/27/2009,tbird-admin1,12:10:43,local@tbird-admin1,EXT3-fs,,mounted filesystem with ordered data mode.,E71,mounted filesystem with ordered data mode.
1267,-,1131567043,2/28/2009,tbird-admin1,12:10:43,local@tbird-admin1,EXT3-fs,,mounted filesystem with ordered data mode.,E71,mounted filesystem with ordered data mode.
1268,-,1131567043,3/1/2009,tbird-admin1,12:10:43,local@tbird-admin1,IA32 emulation $Id,,"sys_ia32.c,v 1.32 2002/03/24 13:02:28 ak Exp $",E11,<*> <*>.<*> <*>/<*>/<*> <*>:<*>:<*> ak Exp $
1269,-,1131567043,3/2/2009,tbird-admin1,12:10:43,local@tbird-admin1,IOAPIC,0,"apic_id 8, version 32, address 0xfec00000, GSI 0-23",E18,"apic_id <*>, version <*>, address <*>, GSI <*>"
1270,-,1131567043,3/3/2009,tbird-admin1,12:10:43,local@tbird-admin1,IOAPIC,1,"apic_id 9, version 32, address 0xfec80000, GSI 32-55",E18,"apic_id <*>, version <*>, address <*>, GSI <*>"
1271,-,1131567043,3/4/2009,tbird-admin1,12:10:43,local@tbird-admin1,IOAPIC,2,"apic_id 10, version 32, address 0xfec83000, GSI 64-87",E18,"apic_id <*>, version <*>, address <*>, GSI <*>"
1272,-,1131567043,3/5/2009,tbird-admin1,12:10:43,local@tbird-admin1,IP,,"routing cache hash table of 65536 buckets, 1024Kbytes",E109,"routing cache hash table of <*> buckets, <*>Kbytes"
1273,-,1131567043,3/6/2009,tbird-admin1,12:10:43,local@tbird-admin1,Intel E7520/7320/7525 detected.<6>pci_hotplug,,PCI Hot Plug PCI Core version: 0.5,E80,PCI Hot Plug PCI Core version: <*>.<*>
1274,-,1131567043,3/7/2009,tbird-admin1,12:10:43,local@tbird-admin1,Kernel command line,,"root=LABEL=/ initrd=/x86_64/initrd-2.6.9-5.0.5.EL-lustre-1.4.2-perfctr-admin console=tty0 console=ttyS0,19200 fastboot BOOT_IMAGE=/x86_64/vmlinuz-2.6.9-5.0.5.EL-lustre-1.4.2-perfctr",E108,"root=LABEL=/ initrd=/<*> console=<*> console=<*>,<*> fastboot BOOT_IMAGE=<*>"
1275,-,1131567043,3/8/2009,tbird-admin1,12:10:43,local@tbird-admin1,NET,,Registered protocol family 1,E103,Registered protocol family <*>
1276,-,1131567043,3/9/2009,tbird-admin1,12:10:43,local@tbird-admin1,NET,,Registered protocol family 16,E103,Registered protocol family <*>
1277,-,1131567043,3/10/2009,tbird-admin1,12:10:43,local@tbird-admin1,NET,,Registered protocol family 17,E103,Registered protocol family <*>
1278,-,1131567043,3/11/2009,tbird-admin1,12:10:43,local@tbird-admin1,NET,,Registered protocol family 2,E103,Registered protocol family <*>
1279,-,1131567043,3/12/2009,tbird-admin1,12:10:43,local@tbird-admin1,PCI-DMA,,Using software bounce buffering for IO (SWIOTLB),E141,Using software bounce buffering for IO (SWIOTLB)
1280,-,1131567043,3/13/2009,tbird-admin1,12:10:43,local@tbird-admin1,PCI,,Probing PCI hardware (bus 00),E93,Probing PCI hardware (bus <*>)
1281,-,1131567043,3/14/2009,tbird-admin1,12:10:43,local@tbird-admin1,PCI,,Transparent bridge - 0000:00:1e.0,E130,Transparent bridge - <*>
1282,-,1131567043,3/15/2009,tbird-admin1,12:10:43,local@tbird-admin1,PCI,,Using ACPI for IRQ routing,E136,Using ACPI for IRQ routing
1283,-,1131567043,3/16/2009,tbird-admin1,12:10:43,local@tbird-admin1,PCI,,Using MMCONFIG at e0000000,E140,Using MMCONFIG at <*>
1284,-,1131567043,3/17/2009,tbird-admin1,12:10:43,local@tbird-admin1,PCI,,Using configuration type 1,E137,Using configuration type <*>
1285,-,1131567043,3/18/2009,tbird-admin1,12:10:43,local@tbird-admin1,RAMDISK,,Compressed image found at block 0,E28,Compressed image found at block <*>
1286,-,1131567043,3/19/2009,tbird-admin1,12:10:43,local@tbird-admin1,SELinux,,Disabled at runtime.,E42,Disabled at runtime.
1287,-,1131567043,3/20/2009,tbird-admin1,12:10:43,local@tbird-admin1,SELinux,,Initializing.,E53,Initializing.
1288,-,1131567043,3/21/2009,tbird-admin1,12:10:43,local@tbird-admin1,SELinux,,Registering netfilter hooks,E104,Registering netfilter hooks
1289,-,1131567043,3/22/2009,tbird-admin1,12:10:43,local@tbird-admin1,SELinux,,Starting in permissive mode,E121,Starting in permissive mode
1290,-,1131567043,3/23/2009,tbird-admin1,12:10:43,local@tbird-admin1,SELinux,,Unregistering netfilter hooks,E133,Unregistering netfilter hooks
1291,-,1131567043,3/24/2009,tbird-admin1,12:10:43,local@tbird-admin1,TCP,,Hash tables configured (established 262144 bind 65536),E49,Hash tables configured (established <*> bind <*>)
1292,-,1131567043,3/25/2009,tbird-admin1,12:10:43,local@tbird-admin1,Type,,Direct-Access ANSI SCSI revision: 02,E41,Direct-Access ANSI SCSI revision: <*>
1293,-,1131567043,3/26/2009,tbird-admin1,12:10:43,local@tbird-admin1,Type,,Processor ANSI SCSI revision: 02,E95,Processor ANSI SCSI revision: <*>
1294,-,1131567043,3/27/2009,tbird-admin1,12:10:43,local@tbird-admin1,VFS,,Disk quotas dquot_6.5.1,E43,Disk quotas dquot_<*>.<*>.<*>
1295,-,1131567043,3/28/2009,tbird-admin1,12:10:43,local@tbird-admin1,VFS,,Mounted root (ext2 filesystem).,E72,Mounted root (ext2 filesystem).
1296,-,1131567043,3/29/2009,tbird-admin1,12:10:43,local@tbird-admin1,Vendor,,MegaRAID Model: LD 0 RAID1 139G Rev: 516A,E70,MegaRAID Model: LD <*> RAID1 <*> Rev: <*>
1297,-,1131567043,3/30/2009,tbird-admin1,12:10:43,local@tbird-admin1,Vendor,,PE/PV Model: 1x2 SCSI BP Rev: 1.0,E87,PE/PV Model: <*> SCSI BP Rev: <*>.<*>
1298,-,1131567043,3/31/2009,tbird-admin1,12:10:43,local@tbird-admin1,audit(1131538222.234:0),,initialized,E51,initialized
1299,-,1131567043,4/1/2009,tbird-admin1,12:10:43,local@tbird-admin1,audit,,initializing netlink socket (disabled),E52,initializing netlink socket (disabled)
1300,-,1131567043,4/2/2009,tbird-admin1,12:10:43,local@tbird-admin1,checking TSC synchronization across 4 CPUs,,passed.,E79,passed.
1301,-,1131567043,4/3/2009,tbird-admin1,12:10:43,local@tbird-admin1,device-mapper,,4.1.0-ioctl (2003-12-10) initialised: #36#@#37#,E14,<*>.<*>.<*>-ioctl (<*><*><*>) initialised: #<*>#@#<*>#
1302,-,1131567043,4/4/2009,tbird-admin1,12:10:43,local@tbird-admin1,divert,,allocating divert_blk for eth0,E17,allocating divert_blk for eth<*>
1303,-,1131567043,4/5/2009,tbird-admin1,12:10:43,local@tbird-admin1,divert,,allocating divert_blk for eth1,E17,allocating divert_blk for eth<*>
1304,-,1131567043,4/6/2009,tbird-admin1,12:10:43,local@tbird-admin1,divert,,not allocating divert_blk for non-ethernet device lo,E77,not allocating divert_blk for non-ethernet device <*>
1305,-,1131567043,4/7/2009,tbird-admin1,12:10:43,local@tbird-admin1,drivers/usb/input/hid-core.c,,v2.0:USB HID core driver,E143,v<*>.<*>:USB HID core driver
1306,-,1131567043,4/8/2009,tbird-admin1,12:10:43,local@tbird-admin1,e1000,,eth0: e1000_probe: Intel(R) PRO/1000 Network Connection,E45,eth<*>: <*>: Intel(R) PRO/<*> Network Connection
1307,-,1131567043,4/9/2009,tbird-admin1,12:10:43,local@tbird-admin1,e1000,,eth0: e1000_watchdog: NIC Link is Up 1000 Mbps Full Duplex,E46,eth0: <*>: NIC Link is Up <*> Mbps Full Duplex
1308,-,1131567043,4/10/2009,tbird-admin1,12:10:43,local@tbird-admin1,e1000,,eth1: e1000_probe: Intel(R) PRO/1000 Network Connection,E45,eth<*>: <*>: Intel(R) PRO/<*> Network Connection
1309,-,1131567043,4/11/2009,tbird-admin1,12:10:43,local@tbird-admin1,floppy0,,no floppy controllers found,E76,no floppy controllers found
1310,-,1131567043,4/12/2009,tbird-admin1,12:10:43,local@tbird-admin1,hw_random,,RNG not detected,E107,RNG not detected
1311,-,1131567043,4/13/2009,tbird-admin1,12:10:43,local@tbird-admin1,ide0,,Wait for ready failed before probe !,E145,Wait for ready failed before probe !
1312,-,1131567043,4/14/2009,tbird-admin1,12:10:43,local@tbird-admin1,ide1,,Wait for ready failed before probe !,E145,Wait for ready failed before probe !
1313,-,1131567043,4/15/2009,tbird-admin1,12:10:43,local@tbird-admin1,ide2,,Wait for ready failed before probe !,E145,Wait for ready failed before probe !
1314,-,1131567043,4/16/2009,tbird-admin1,12:10:43,local@tbird-admin1,ide3,,Wait for ready failed before probe !,E145,Wait for ready failed before probe !
1315,-,1131567043,4/17/2009,tbird-admin1,12:10:43,local@tbird-admin1,ide4,,Wait for ready failed before probe !,E145,Wait for ready failed before probe !
1316,-,1131567043,4/18/2009,tbird-admin1,12:10:43,local@tbird-admin1,ide5,,Wait for ready failed before probe !,E145,Wait for ready failed before probe !
1317,-,1131567043,4/19/2009,tbird-admin1,12:10:43,local@tbird-admin1,ide,,Assuming 33MHz system bus speed for PIO modes; override with idebus=xx,E20,Assuming <*>MHz system bus speed for PIO modes; override with idebus=xx
1318,-,1131567043,4/20/2009,tbird-admin1,12:10:43,local@tbird-admin1,ioctl32(fdisk:515),,Unknown cmd fd(5) cmd(80081272){00} arg(ffffda44) on /dev/sda,E132,Unknown cmd fd(<*>) cmd(<*>){<*>} arg(<*>) on /dev/sda
1319,-,1131567043,4/21/2009,tbird-admin1,12:10:43,local@tbird-admin1,ip_tables,,(C) 2000-2002 Netfilter core team,E1,(C) <*>-<*> Netfilter core team
1320,-,1131567043,4/22/2009,tbird-admin1,12:10:43,local@tbird-admin1,ip_tables,,(C) 2000-2002 Netfilter core team,E1,(C) <*>-<*> Netfilter core team
1321,-,1131567043,4/23/2009,tbird-admin1,12:10:43,local@tbird-admin1,ip_tables,,(C) 2000-2002 Netfilter core team,E1,(C) <*>-<*> Netfilter core team
1322,-,1131567043,4/24/2009,tbird-admin1,12:10:43,local@tbird-admin1,ip_tables,,(C) 2000-2002 Netfilter core team,E1,(C) <*>-<*> Netfilter core team
1323,-,1131567043,4/25/2009,tbird-admin1,12:10:43,local@tbird-admin1,ksign,,Installing public key data,E54,Installing public key data
1324,-,1131567043,4/26/2009,tbird-admin1,12:10:43,local@tbird-admin1,md,,... autorun DONE.,E5,... autorun DONE.
1325,-,1131567043,4/27/2009,tbird-admin1,12:10:43,local@tbird-admin1,md,,... autorun DONE.,E5,... autorun DONE.
1326,-,1131567043,4/28/2009,tbird-admin1,12:10:43,local@tbird-admin1,md,,Autodetecting RAID arrays.,E22,Autodetecting RAID arrays.
1327,-,1131567043,4/29/2009,tbird-admin1,12:10:43,local@tbird-admin1,md,,Autodetecting RAID arrays.,E22,Autodetecting RAID arrays.
1328,-,1131567043,4/30/2009,tbird-admin1,12:10:43,local@tbird-admin1,md,,autorun ...,E23,autorun ...
1329,-,1131567043,5/1/2009,tbird-admin1,12:10:43,local@tbird-admin1,md,,autorun ...,E23,autorun ...
1330,-,1131567043,5/2/2009,tbird-admin1,12:10:43,local@tbird-admin1,md,,"md driver 0.90.0 MAX_MD_DEVS=256, MD_SB_DISKS=27",E69,"md driver <*>.<*>.<*> MAX_MD_DEVS=<*>, MD_SB_DISKS=<*>"
1331,-,1131567043,5/3/2009,tbird-admin1,12:10:43,local@tbird-admin1,megaraid cmm,,#38#-rh1 (Release Date: Fri Dec 10 19:02:14 EST 2004),E9,<*> (Release Date: <*> <*>)
1332,-,1131567043,5/4/2009,tbird-admin1,12:10:43,local@tbird-admin1,megaraid,,#39# (Release Date: Mon Sep 27 22:15:07 EDT 2004),E9,<*> (Release Date: <*> <*>)
1333,-,1131567043,5/5/2009,tbird-admin1,12:10:43,local@tbird-admin1,megaraid,,fw version:[516A] bios version:[H418],E47,fw version:[<*>] bios version:[<*>]
1334,-,1131567043,5/6/2009,tbird-admin1,12:10:43,local@tbird-admin1,megaraid,,probe new device 0x1028:0x0013:0x1028:0x016c: bus 2:slot 14:func 0,E91,probe new device <*>:<*>:<*>:<*>: bus <*>:slot <*>:func <*>
1335,-,1131567043,5/7/2009,tbird-admin1,12:10:43,local@tbird-admin1,mice,,PS/2 mouse device common for all mice,E96,PS/<*> mouse device common for all mice
1336,-,1131567043,5/8/2009,tbird-admin1,12:10:43,local@tbird-admin1,mtrr,,v2.0 (20020519),E142,v<*>.<*> (<*>)
1337,-,1131567043,5/9/2009,tbird-admin1,12:10:43,local@tbird-admin1,nfslock,,rpc.statd startup succeeded,E110,rpc.statd startup succeeded
1338,-,1131567043,5/10/2009,tbird-admin1,12:10:43,local@tbird-admin1,portmap,,portmap startup succeeded,E89,portmap startup succeeded
1339,-,1131567043,5/11/2009,tbird-admin1,12:10:43,local@tbird-admin1,rc,,Starting ts_fixup: succeeded,E122,Starting ts_fixup: succeeded
1340,-,1131567043,5/12/2009,tbird-admin1,12:10:43,local@tbird-admin1,rpc.statd,1637,Version 1.0.6 Starting,E144,Version <*>.<*>.<*> Starting
1341,-,1131567043,5/13/2009,tbird-admin1,12:10:43,local@tbird-admin1,scsi0 ,,LSI Logic MegaRAID driver,E68,LSI Logic MegaRAID driver
1342,-,1131567043,5/14/2009,tbird-admin1,12:10:43,local@tbird-admin1,scsi,0,scanning scsi channel 0 [Phy 0] for non-raid devices,E113,scanning scsi channel <*> [Phy <*>] for non-raid devices
1343,-,1131567043,5/15/2009,tbird-admin1,12:10:43,local@tbird-admin1,scsi,0,scanning scsi channel 1 [virtual] for logical drives,E114,scanning scsi channel <*> [virtual] for logical drives
1344,-,1131567043,5/16/2009,tbird-admin1,12:10:43,local@tbird-admin1,sda,,asking for cache data failed,E19,asking for cache data failed
1345,-,1131567043,5/17/2009,tbird-admin1,12:10:43,local@tbird-admin1,sda,,assuming drive cache: write through,E21,assuming drive cache: write through
1346,-,1131567043,5/18/2009,tbird-admin1,12:10:43,local@tbird-admin1,sda,,sda1 sda2 sda3 sda4,E115,sda1 sda2 sda3 sda4
1347,-,1131567043,5/19/2009,tbird-admin1,12:10:43,local@tbird-admin1,selinux_register_security,,Registering secondary module capability,E105,Registering secondary module capability
1348,-,1131567043,5/20/2009,tbird-admin1,12:10:43,local@tbird-admin1,serio,,"i8042 AUX port at 0x60,0x64 irq 12",E12,"<*> AUX port at <*>,<*> irq <*>"
1349,-,1131567043,5/21/2009,tbird-admin1,12:10:43,local@tbird-admin1,serio,,"i8042 KBD port at 0x60,0x64 irq 1",E13,"<*> KBD port at <*>,<*> irq <*>"
1350,-,1131567043,5/22/2009,tbird-admin1,12:10:43,local@tbird-admin1,syslog-ng,,syslog-ng startup succeeded,E126,syslog-ng startup succeeded
1351,-,1131567043,5/23/2009,tbird-admin1,12:10:43,local@tbird-admin1,syslog-ng,1605,syslog-ng version 1.6.7 starting,E127,syslog-ng version <*>.<*>.<*> starting
1352,-,1131567043,5/24/2009,tbird-admin1,12:10:43,local@tbird-admin1,time.c,,Detected 3591.360 MHz processor.,E33,Detected <*>.<*> MHz processor.
1353,-,1131567043,5/25/2009,tbird-admin1,12:10:43,local@tbird-admin1,time.c,,Using 14.318180 MHz HPET timer.,E135,Using <*>.<*> MHz HPET timer.
1354,-,1131567043,5/26/2009,tbird-admin1,12:10:43,local@tbird-admin1,time.c,,Using HPET based timekeeping.,E138,Using HPET based timekeeping.
1355,-,1131567043,5/27/2009,tbird-admin1,12:10:43,local@tbird-admin1,ts_fixup,,Creating Topspin /dev entries:,E31,Creating Topspin /dev entries:
1356,-,1131567043,5/28/2009,tbird-admin1,12:10:43,local@tbird-admin1,usbcore,,registered new driver hiddev,E99,registered new driver hiddev
1357,-,1131567043,5/29/2009,tbird-admin1,12:10:43,local@tbird-admin1,usbcore,,registered new driver hub,E100,registered new driver hub
1358,-,1131567043,5/30/2009,tbird-admin1,12:10:43,local@tbird-admin1,usbcore,,registered new driver usbfs,E101,registered new driver usbfs
1359,-,1131567043,5/31/2009,tbird-admin1,12:10:43,local@tbird-admin1,usbcore,,registered new driver usbhid,E102,registered new driver usbhid
1360,-,1131567043,6/1/2009,tbird-admin1,12:10:43,local@tbird-admin1,vesafb,,probe of vesafb0 failed with error -6,E92,probe of vesafb0 failed with error <*>
1361,-,1131567044,6/2/2009,bn124,12:10:44,bn124/bn124,ntpd,22190,"synchronized to 10.100.22.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1362,-,1131567044,6/3/2009,tbird-admin1,12:10:44,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C1] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1363,-,1131567044,6/4/2009,tbird-sm1,12:10:44,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************,E8,[ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1364,-,1131567045,6/5/2009,tbird-admin1,12:10:45,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1365,-,1131567046,6/6/2009,bn964,12:10:46,bn964/bn964,ntpd,15605,"synchronized to 10.100.18.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1366,-,1131567046,6/7/2009,tbird-admin1,12:10:46,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D6] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1367,-,1131567047,6/8/2009,dn340,12:10:47,dn340/dn340,ntpd,31594,"synchronized to 10.100.24.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1368,-,1131567048,6/9/2009,tbird-admin1,12:10:48,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A7] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1369,-,1131567048,6/10/2009,tbird-sm1,12:10:48,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1455]: No topology change,E6,[ib_sm_sweep.c:1455]: No topology change
1370,-,1131567048,6/11/2009,tbird-sm1,12:10:48,src@tbird-sm1,ib_sm.x,24904,[ib_sm_sweep.c:1482]: No configuration change required,E7,[ib_sm_sweep.c:1482]: No configuration change required
1371,-,1131567049,6/12/2009,tbird-admin1,12:10:49,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1372,-,1131567050,6/13/2009,#8#,12:10:50,#8#/#8#,sshd,2223,"connection from ""#28#""",E29,"connection from ""#<*>#"""
1373,-,1131567050,6/14/2009,dn458,12:10:50,dn458/dn458,ntpd,32364,"synchronized to 10.100.28.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1374,-,1131567050,6/15/2009,tbird-admin1,12:10:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_C4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1375,-,1131567050,6/16/2009,tbird-admin1,12:10:50,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_D4] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1376,-,1131567051,6/17/2009,#8#,12:10:51,#8#/#8#,sshd,4718,"User #29#, coming from #30#, authenticated.",E134,"User #<*>#, coming from #<*>#, authenticated."
1377,-,1131567051,6/18/2009,bn917,12:10:51,bn917/bn917,ntpd,25023,"synchronized to 10.100.20.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1378,-,1131567051,6/19/2009,cn1011,12:10:51,cn1011/cn1011,ntpd,19603,"synchronized to 10.100.16.250, stratum 3",E125,"synchronized to <*>, stratum <*>"
1379,-,1131567051,6/20/2009,tbird-admin1,12:10:51,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1380,-,1131567052,6/21/2009,#8#,12:10:52,#8#/#8#,sshd2,4769,Now running on #29#'s privileges.,E78,Now running on #<*>#'s privileges.
1381,-,1131567052,6/22/2009,#8#,12:10:52,#8#/#8#,sshd,4718,Local disconnected: Connection closed.,E67,Local disconnected: Connection closed.
1382,-,1131567052,6/23/2009,#8#,12:10:52,#8#/#8#,sshd,4718,connection lost: 'Connection closed.',E30,connection lost: 'Connection closed.'
1383,-,1131567052,6/24/2009,tbird-admin1,12:10:52,local@tbird-admin1,netfs,,Mounting NFS filesystems: succeeded,E73,Mounting NFS filesystems: succeeded
1384,-,1131567052,6/25/2009,tbird-admin1,12:10:52,local@tbird-admin1,netfs,,Mounting other filesystems: failed,E74,Mounting other filesystems: failed
1385,-,1131567053,6/26/2009,tbird-admin1,12:10:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_A2] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1386,-,1131567053,6/27/2009,tbird-admin1,12:10:53,local@tbird-admin1,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad,1682,data_thread() got not answer from any [Thunderbird_B5] datasource,E32,data_thread() got not answer from any [Thunderbird_<*>] datasource
1387,-,1131567053,6/28/2009,tbird-admin1,12:10:53,local@tbird-admin1,gmetad,,Warning: we failed to resolve data source name an14 an15 an16 an17 an18 an19 an20 an21 an22 an23 an24 an25 an26 an27 an28 an29 an30 an31 an32 an33 an34 an35 an36 an37 an38 an39 an40 an41 an42 an43 an44 an45 an46 an47 an48 an49 an50 an51 an52 an53 an54 an55 an56 an57 an58 an59 an60 an61 an62 an63 an64 an65 an66 an67 an68 an69 an70 an71 an72 an73 an74 an75 an76 an77 an78 an79 an80 an81 an82 an83 an84 an85 an86 an87 an88 an89 an90 an91 an92 an93 an94 an95 an96 an97 an98 an99 an100 an101 an102 an103 an104 an105 an106 an107 an108 an109 an110 an111 an112 an113 an114 an115 an116 an117 an118 an119 an120 an121 an122 an123 an124 an125 an126 an127 an128,E146,Warning: we failed to resolve data source name <*>
